,file_name,begin_time,phase_time,phase_score,phase_type,station_id
49,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:22:13.650000Z,0.5629692,S,URFA
50,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:23:05.150000Z,0.38670975,S,URFA
51,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:24:40.010000Z,0.3941381,S,URFA
52,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:25:38.790000Z,0.34948105,S,URFA
53,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:26:39.590000Z,0.8409927,S,URFA
54,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:27:29.600000Z,0.64769375,S,URFA
55,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:28:35.220000Z,0.40404424,P,URFA
56,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:29:04.460000Z,0.33505672,P,URFA
57,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:29:35.800000Z,0.37211514,S,URFA
58,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:29:59.780000Z,0.7428722,S,URFA
59,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:30:16.900000Z,0.6831577,S,URFA
60,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:30:55.810000Z,0.31848186,S,URFA
61,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:31:48.200000Z,0.6885929,S,URFA
62,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:32:31.520000Z,0.7563658,S,URFA
63,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:33:29.740000Z,0.6140754,S,URFA
64,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:33:46.570000Z,0.6876013,S,URFA
65,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:34:08.820000Z,0.2997523,S,URFA
66,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:35:47.990000Z,0.7587536,S,URFA
67,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:36:27.150000Z,0.28305686,S,URFA
68,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:37:54.740000Z,0.3165233,S,URFA
69,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:38:11.370000Z,0.6434686,S,URFA
70,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:38:29.380000Z,0.7528649,S,URFA
71,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:39:39.300000Z,0.4358011,P,URFA
72,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:39:51.230000Z,0.8811418,S,URFA
73,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:41:09.930000Z,0.5566046,S,URFA
74,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:41:53.430000Z,0.2681227,P,URFA
75,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:42:08.410000Z,0.7503648,S,URFA
76,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:42:55.920000Z,0.34872776,S,URFA
77,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:43:52.280000Z,0.719931,S,URFA
78,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:45:11.310000Z,0.5394885,S,URFA
79,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:46:04.340000Z,0.31981057,P,URFA
80,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:46:16.660000Z,0.50860786,S,URFA
81,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:46:38.790000Z,0.51650125,S,URFA
82,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:46:59.860000Z,0.455143,P,URFA
83,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:47:12.060000Z,0.30323896,P,URFA
84,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:47:12.980000Z,0.37626842,S,URFA
85,URFA_20230206_1700,2023-02-06 17:00:00,2023-02-06T17:47:28.020000Z,0.8182176,S,URFA
