eid,src_lat,src_lon,stat_lat,stat_lon,depth,mag,station_code,start_time,end_time,Sampling Frequency,Number of Time Steps,Delta t,Min Frequency,Max Frequency,Number of Frequency Steps,rup
smi:local/event/20230207181810,37.4837,37.4695,0,0,22.3,3.2,KMRS,2023-02-07 18:18:17,2023-02-07 18:19:05.200,0,0,0,0,0,0,0
smi:local/event/20230207181810,37.4837,37.4695,0,0,22.3,3.2,URFA,2023-02-07 18:18:17,2023-02-07 18:19:05.200,0,0,0,0,0,0,0
smi:local/event/20230207181810,37.4837,37.4695,0,0,22.3,3.2,URFA,2023-02-07 18:18:17,2023-02-07 18:19:05.200,0,0,0,0,0,0,0
smi:local/event/20230207181810,37.4837,37.4695,0,0,22.3,3.2,SARI,2023-02-07 18:18:17,2023-02-07 18:19:05.200,0,0,0,0,0,0,0
smi:local/event/20230207181810,37.4837,37.4695,0,0,22.3,3.2,SARI,2023-02-07 18:18:17,2023-02-07 18:19:05.200,0,0,0,0,0,0,0
smi:local/event/20230207181810,37.4837,37.4695,0,0,22.3,3.2,KOZT,2023-02-07 18:18:17,2023-02-07 18:19:05.200,0,0,0,0,0,0,0
smi:local/event/20230207181810,37.4837,37.4695,0,0,22.3,3.2,KOZT,2023-02-07 18:18:17,2023-02-07 18:19:05.200,0,0,0,0,0,0,0
smi:local/event/20230207181810,37.4837,37.4695,0,0,22.3,3.2,CEYT,2023-02-07 18:18:17,2023-02-07 18:19:05.200,0,0,0,0,0,0,0
smi:local/event/20230207181810,37.4837,37.4695,0,0,22.3,3.2,BNN,2023-02-07 18:18:17,2023-02-07 18:19:05.200,0,0,0,0,0,0,0
smi:local/event/20230207181810,37.4837,37.4695,0,0,22.3,3.2,BNN,2023-02-07 18:18:17,2023-02-07 18:19:05.200,0,0,0,0,0,0,0
smi:local/event/20230207181810,37.4837,37.4695,0,0,22.3,3.2,CMRD,2023-02-07 18:18:17,2023-02-07 18:19:05.200,0,0,0,0,0,0,0
smi:local/event/20230207183018,38.1113,37.8022,0,0,5.2,2.9,DARE,2023-02-07 18:30:29,2023-02-07 18:30:54.300,0,0,0,0,0,0,0
smi:local/event/20230207183018,38.1113,37.8022,0,0,5.2,2.9,DARE,2023-02-07 18:30:29,2023-02-07 18:30:54.300,0,0,0,0,0,0,0
smi:local/event/20230207183018,38.1113,37.8022,0,0,5.2,2.9,KMRS,2023-02-07 18:30:29,2023-02-07 18:30:54.300,0,0,0,0,0,0,0
smi:local/event/20230207183018,38.1113,37.8022,0,0,5.2,2.9,URFA,2023-02-07 18:30:29,2023-02-07 18:30:54.300,0,0,0,0,0,0,0
smi:local/event/20230207183018,38.1113,37.8022,0,0,5.2,2.9,URFA,2023-02-07 18:30:29,2023-02-07 18:30:54.300,0,0,0,0,0,0,0
smi:local/event/20230207183018,38.1113,37.8022,0,0,5.2,2.9,GAZ,2023-02-07 18:30:29,2023-02-07 18:30:54.300,0,0,0,0,0,0,0
smi:local/event/20230207183018,38.1113,37.8022,0,0,5.2,2.9,ARPR,2023-02-07 18:30:29,2023-02-07 18:30:54.300,0,0,0,0,0,0,0
smi:local/event/20230207183018,38.1113,37.8022,0,0,5.2,2.9,SARI,2023-02-07 18:30:29,2023-02-07 18:30:54.300,0,0,0,0,0,0,0
smi:local/event/20230207183018,38.1113,37.8022,0,0,5.2,2.9,KOZT,2023-02-07 18:30:29,2023-02-07 18:30:54.300,0,0,0,0,0,0,0
smi:local/event/20230207183018,38.1113,37.8022,0,0,5.2,2.9,BNN,2023-02-07 18:30:29,2023-02-07 18:30:54.300,0,0,0,0,0,0,0
smi:local/event/20230207183018,38.1113,37.8022,0,0,5.2,2.9,SVSK,2023-02-07 18:30:29,2023-02-07 18:30:54.300,0,0,0,0,0,0,0
smi:local/event/20230207185608,38.2252,38.0355,0,0,5.1,3.1,DARE,2023-02-07 18:56:20,,0,0,0,0,0,0,0
smi:local/event/20230207185608,38.2252,38.0355,0,0,5.1,3.1,KHMN,2023-02-07 18:56:20,,0,0,0,0,0,0,0
smi:local/event/20230207185608,38.2252,38.0355,0,0,5.1,3.1,KMRS,2023-02-07 18:56:20,,0,0,0,0,0,0,0
smi:local/event/20230207185608,38.2252,38.0355,0,0,5.1,3.1,GAZ,2023-02-07 18:56:20,,0,0,0,0,0,0,0
smi:local/event/20230207185608,38.2252,38.0355,0,0,5.1,3.1,GAZ,2023-02-07 18:56:20,,0,0,0,0,0,0,0
smi:local/event/20230207185608,38.2252,38.0355,0,0,5.1,3.1,SARI,2023-02-07 18:56:20,,0,0,0,0,0,0,0
smi:local/event/20230207185608,38.2252,38.0355,0,0,5.1,3.1,SARI,2023-02-07 18:56:20,,0,0,0,0,0,0,0
smi:local/event/20230207192111,38.1078,37.8415,0,0,12.3,2.8,DARE,2023-02-07 19:21:22,2023-02-07 19:21:50.400,0,0,0,0,0,0,0
smi:local/event/20230207192111,38.1078,37.8415,0,0,12.3,2.8,DARE,2023-02-07 19:21:22,2023-02-07 19:21:50.400,0,0,0,0,0,0,0
smi:local/event/20230207192111,38.1078,37.8415,0,0,12.3,2.8,URFA,2023-02-07 19:21:22,2023-02-07 19:21:50.400,0,0,0,0,0,0,0
smi:local/event/20230207192111,38.1078,37.8415,0,0,12.3,2.8,GAZ,2023-02-07 19:21:22,2023-02-07 19:21:50.400,0,0,0,0,0,0,0
smi:local/event/20230207192111,38.1078,37.8415,0,0,12.3,2.8,SARI,2023-02-07 19:21:22,2023-02-07 19:21:50.400,0,0,0,0,0,0,0
smi:local/event/20230207192111,38.1078,37.8415,0,0,12.3,2.8,KOZT,2023-02-07 19:21:22,2023-02-07 19:21:50.400,0,0,0,0,0,0,0
smi:local/event/20230207192111,38.1078,37.8415,0,0,12.3,2.8,BNN,2023-02-07 19:21:22,2023-02-07 19:21:50.400,0,0,0,0,0,0,0
smi:local/event/20230207192111,38.1078,37.8415,0,0,12.3,2.8,CMRD,2023-02-07 19:21:22,2023-02-07 19:21:50.400,0,0,0,0,0,0,0
smi:local/event/20230207203222,37.8158,36.5937,0,0,8.2,3.5,KMRS,2023-02-07 20:32:30,2023-02-07 20:32:55.100,0,0,0,0,0,0,0
smi:local/event/20230207203222,37.8158,36.5937,0,0,8.2,3.5,KMRS,2023-02-07 20:32:30,2023-02-07 20:32:55.100,0,0,0,0,0,0,0
smi:local/event/20230207203222,37.8158,36.5937,0,0,8.2,3.5,SARI,2023-02-07 20:32:30,2023-02-07 20:32:55.100,0,0,0,0,0,0,0
smi:local/event/20230207203222,37.8158,36.5937,0,0,8.2,3.5,SARI,2023-02-07 20:32:30,2023-02-07 20:32:55.100,0,0,0,0,0,0,0
smi:local/event/20230207203222,37.8158,36.5937,0,0,8.2,3.5,KHMN,2023-02-07 20:32:30,2023-02-07 20:32:55.100,0,0,0,0,0,0,0
smi:local/event/20230207203222,37.8158,36.5937,0,0,8.2,3.5,KHMN,2023-02-07 20:32:30,2023-02-07 20:32:55.100,0,0,0,0,0,0,0
smi:local/event/20230207203222,37.8158,36.5937,0,0,8.2,3.5,KOZT,2023-02-07 20:32:30,2023-02-07 20:32:55.100,0,0,0,0,0,0,0
smi:local/event/20230207203222,37.8158,36.5937,0,0,8.2,3.5,GAZ,2023-02-07 20:32:30,2023-02-07 20:32:55.100,0,0,0,0,0,0,0
smi:local/event/20230207203222,37.8158,36.5937,0,0,8.2,3.5,GAZ,2023-02-07 20:32:30,2023-02-07 20:32:55.100,0,0,0,0,0,0,0
smi:local/event/20230207203222,37.8158,36.5937,0,0,8.2,3.5,DARE,2023-02-07 20:32:30,2023-02-07 20:32:55.100,0,0,0,0,0,0,0
smi:local/event/20230207203222,37.8158,36.5937,0,0,8.2,3.5,CEYT,2023-02-07 20:32:30,2023-02-07 20:32:55.100,0,0,0,0,0,0,0
smi:local/event/20230207203222,37.8158,36.5937,0,0,8.2,3.5,CMRD,2023-02-07 20:32:30,2023-02-07 20:32:55.100,0,0,0,0,0,0,0
smi:local/event/20230207203222,37.8158,36.5937,0,0,8.2,3.5,URFA,2023-02-07 20:32:30,2023-02-07 20:32:55.100,0,0,0,0,0,0,0
smi:local/event/20230207212433,37.9427,37.6317,0,0,5.0,3.6,DARE,2023-02-07 21:24:45,2023-02-07 21:25:16.200,0,0,0,0,0,0,0
smi:local/event/20230207212433,37.9427,37.6317,0,0,5.0,3.6,KHMN,2023-02-07 21:24:45,2023-02-07 21:25:16.200,0,0,0,0,0,0,0
smi:local/event/20230207212433,37.9427,37.6317,0,0,5.0,3.6,KHMN,2023-02-07 21:24:45,2023-02-07 21:25:16.200,0,0,0,0,0,0,0
smi:local/event/20230207212433,37.9427,37.6317,0,0,5.0,3.6,KMRS,2023-02-07 21:24:45,2023-02-07 21:25:16.200,0,0,0,0,0,0,0
smi:local/event/20230207212433,37.9427,37.6317,0,0,5.0,3.6,KMRS,2023-02-07 21:24:45,2023-02-07 21:25:16.200,0,0,0,0,0,0,0
smi:local/event/20230207212433,37.9427,37.6317,0,0,5.0,3.6,GAZ,2023-02-07 21:24:45,2023-02-07 21:25:16.200,0,0,0,0,0,0,0
smi:local/event/20230207212433,37.9427,37.6317,0,0,5.0,3.6,GAZ,2023-02-07 21:24:45,2023-02-07 21:25:16.200,0,0,0,0,0,0,0
smi:local/event/20230207212433,37.9427,37.6317,0,0,5.0,3.6,SARI,2023-02-07 21:24:45,2023-02-07 21:25:16.200,0,0,0,0,0,0,0
smi:local/event/20230207212433,37.9427,37.6317,0,0,5.0,3.6,URFA,2023-02-07 21:24:45,2023-02-07 21:25:16.200,0,0,0,0,0,0,0
smi:local/event/20230207212433,37.9427,37.6317,0,0,5.0,3.6,URFA,2023-02-07 21:24:45,2023-02-07 21:25:16.200,0,0,0,0,0,0,0
smi:local/event/20230207212433,37.9427,37.6317,0,0,5.0,3.6,ARPR,2023-02-07 21:24:45,2023-02-07 21:25:16.200,0,0,0,0,0,0,0
smi:local/event/20230207212433,37.9427,37.6317,0,0,5.0,3.6,KOZT,2023-02-07 21:24:45,2023-02-07 21:25:16.200,0,0,0,0,0,0,0
smi:local/event/20230207212433,37.9427,37.6317,0,0,5.0,3.6,BNN,2023-02-07 21:24:45,2023-02-07 21:25:16.200,0,0,0,0,0,0,0
smi:local/event/20230207212433,37.9427,37.6317,0,0,5.0,3.6,TUNC,2023-02-07 21:24:45,2023-02-07 21:25:16.200,0,0,0,0,0,0,0
smi:local/event/20230207212433,37.9427,37.6317,0,0,5.0,3.6,SVSK,2023-02-07 21:24:45,2023-02-07 21:25:16.200,0,0,0,0,0,0,0
smi:local/event/20230207212433,37.9427,37.6317,0,0,5.0,3.6,RFHY,2023-02-07 21:24:45,2023-02-07 21:25:16.200,0,0,0,0,0,0,0
smi:local/event/20230207212433,37.9427,37.6317,0,0,5.0,3.6,KYHL,2023-02-07 21:24:45,2023-02-07 21:25:16.200,0,0,0,0,0,0,0
smi:local/event/20230207212433,37.9427,37.6317,0,0,5.0,3.6,RSDY,2023-02-07 21:24:45,2023-02-07 21:25:16.200,0,0,0,0,0,0,0
smi:local/event/20230207214606,37.4978,37.148,0,0,5.0,2.3,KHMN,2023-02-07 21:46:09,2023-02-07 21:46:32.300,0,0,0,0,0,0,0
smi:local/event/20230207214606,37.4978,37.148,0,0,5.0,2.3,KHMN,2023-02-07 21:46:09,2023-02-07 21:46:32.300,0,0,0,0,0,0,0
smi:local/event/20230207214606,37.4978,37.148,0,0,5.0,2.3,KMRS,2023-02-07 21:46:09,2023-02-07 21:46:32.300,0,0,0,0,0,0,0
smi:local/event/20230207214606,37.4978,37.148,0,0,5.0,2.3,KMRS,2023-02-07 21:46:09,2023-02-07 21:46:32.300,0,0,0,0,0,0,0
smi:local/event/20230207214606,37.4978,37.148,0,0,5.0,2.3,GAZ,2023-02-07 21:46:09,2023-02-07 21:46:32.300,0,0,0,0,0,0,0
smi:local/event/20230207214606,37.4978,37.148,0,0,5.0,2.3,KOZT,2023-02-07 21:46:09,2023-02-07 21:46:32.300,0,0,0,0,0,0,0
smi:local/event/20230207214606,37.4978,37.148,0,0,5.0,2.3,SARI,2023-02-07 21:46:09,2023-02-07 21:46:32.300,0,0,0,0,0,0,0
smi:local/event/20230207214606,37.4978,37.148,0,0,5.0,2.3,CEYT,2023-02-07 21:46:09,2023-02-07 21:46:32.300,0,0,0,0,0,0,0
smi:local/event/20230207214606,37.4978,37.148,0,0,5.0,2.3,URFA,2023-02-07 21:46:09,2023-02-07 21:46:32.300,0,0,0,0,0,0,0
